method,method_display,config_id,seed,corruption,severity,batch_size,max_batches,trainable_parameters,runtime_seconds,peak_gpu_memory_mb,optimizer_steps,lr,optimizer,num_samples,num_correct,num_wrong,error_rate,top1_accuracy,accuracy,ece_15bins_percent,mce_15bins_percent,mean_confidence,mean_predictive_entropy,mean_entropy,mean_uncertainty,mean_mutual_info,mean_ucb_score,mean_come_loss,correct_confidence,wrong_confidence,confidence_separation,correct_uncertainty,wrong_uncertainty,uncertainty_separation,correct_mutual_info,wrong_mutual_info,mutual_info_separation,correct_ucb_score,wrong_ucb_score,ucb_separation,hce_rate@0.8,hce_risk@0.8,hce_rate@0.9,hce_risk@0.9,hce_rate@0.95,hce_risk@0.95,aurc,e_aurc,selective_risk@0.80,selective_risk@0.90,selective_risk@0.95,aurc_uncertainty,aurc_ucb_score,auroc_neg_max_confidence,auroc_entropy,auroc_neg_margin,auroc_uncertainty,auroc_neg_mutual_info,auroc_neg_ucb_score,auroc_combined,auroc_error_combined,cfg_lr,cfg_optimizer,cfg_weight_decay,cfg_come_p_norm,cfg_come_tau,cfg_come_evidence_mode,cfg_lambda_come,cfg_eps,cfg_tau_c,cfg_tau_u,cfg_T_c,cfg_T_u,cfg_lambda_cal,cfg_lambda_fpa,cfg_class_balance_ema,cfg_prototype_momentum,cfg_prototype_temperature,cfg_eata_eps_scale,cfg_eata_fisher_lambda,cfg_eata_alpha_f,cfg_eata_alpha_w,cfg_sar_eps_scale,cfg_sar_rho,cfg_disable_ucb,cfg_disable_class_balance,cfg_disable_scale_norm,cfg_class_balance_count_floor,cfg_class_balance_w_clip_min,cfg_class_balance_w_clip_max
ucdpa,UCDPA,ucdpa_nocb,0,speckle_noise,2,128,-1,38400,337.99,10072.9,391,0.0002,adam,50000,38146,11854,0.23708,76.292,76.292,2.43028830306232,7.0704817115627705,0.7773778357551991,1.1701134832255566,1.1701134832255566,0.0549591361505643,0.501969546267176,0.654960364323185,0.9198268586989304,0.8468136059454583,0.5539345347869501,0.2928790711585082,0.0480090844291127,0.0773243017458479,0.0293152173167352,0.4474933187911066,0.677273255842184,-0.2297799370510773,0.7606449962004868,0.3148687524123069,0.4457762437881798,0.0437,0.0708403579302295,0.01862,0.039655833368829,0.00594,0.0236879885149146,0.074739417674999,0.0441071736943952,0.1374,0.1819333333333333,0.2076210526315789,0.1264657124899943,0.0748069147154392,0.8561349642482109,0.8415611067495014,0.852545616275744,0.7367525168212765,0.2663706998563439,0.8560463418807077,0.8608894928404643,0.8608894928404643,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,speckle_noise,3,128,-1,38400,323.42,10072.9,391,0.0002,adam,50000,35942,14058,0.28116,71.884,71.884,3.091488102750854,6.466857238934409,0.738605558791589,1.3942381247415487,1.3942381247415487,0.0671754607381415,0.5995517768640956,0.6013036226597243,1.0831053062847489,0.8241247273242566,0.5199592395853619,0.3041654877388946,0.0568932791835641,0.093463849515679,0.0365705703321148,0.5209223076765205,0.8005832451767875,-0.279660937500267,0.7286421828573725,0.275737928348736,0.4529042545086365,0.0424,0.0768060285486559,0.0164,0.0413932357395254,0.00382,0.0229732980514794,0.0951928837161087,0.0513338122716068,0.1771,0.2252888888888889,0.2520842105263158,0.1474609269307567,0.0952609932293473,0.8545411709174766,0.8419256163715939,0.8489829528389501,0.751605404572117,0.2514885874405437,0.854466844707577,0.8586892215948143,0.8586892215948143,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,speckle_noise,4,128,-1,38400,326.05,10072.9,391,0.0002,adam,50000,34229,15771,0.31542,68.458,68.458,3.4591793044470243,7.21367606446397,0.7089087527140603,1.5644566725753015,1.5644566725753015,0.0767317646083493,0.6740857075295574,0.5612655128477106,1.2047044385595431,0.8069614563938857,0.4960975172656582,0.3108639391282274,0.0634771622411082,0.1054992355631585,0.0420220733220503,0.5745144046306683,0.8901928742866481,-0.3156784696559798,0.7040212919335689,0.2514317951170757,0.4525894968164932,0.0418,0.0827919505625099,0.01508,0.0441245318352059,0.00272,0.0229690930586049,0.1137478682198044,0.0577493000223937,0.209975,0.2599777777777777,0.2869473684210526,0.1673729338714674,0.1138146433384542,0.8519100148794548,0.8402603034214614,0.8448673463051052,0.7570924156631124,0.2459752077059397,0.8518438268314746,0.8558690882585646,0.8558690882585646,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,speckle_noise,5,128,-1,38400,322.12,10072.9,391,0.0002,adam,50000,31607,18393,0.36786,63.214000000000006,63.214000000000006,4.171561686416157,8.127883173903749,0.6636345440037082,1.8279948185578407,1.8279948185578407,0.092305420349342,0.7931083520077379,0.5013773502823553,1.386809343825658,0.7814084968057925,0.4612487816911178,0.3201597151146746,0.0737236526288838,0.124236803611481,0.0505131509825972,0.6562375207667819,1.0283106769701091,-0.3720731562033272,0.666990950804423,0.2167827179928432,0.4502082328115798,0.03912,0.0894334964107722,0.0125,0.0459491251286575,0.00148,0.0225678560536749,0.1445696657498003,0.0666371306843897,0.261575,0.3134222222222222,0.3402315789473684,0.1975246466744811,0.1446397544871462,0.8494068344325062,0.8391843745807747,0.84100327189647,0.7686522928175197,0.2342099201515342,0.8493522672464134,0.8526977694277755,0.8526977694277755,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,zoom_blur,1,128,-1,38400,321.33,10072.9,391,0.0002,adam,50000,35761,14239,0.28478,71.52199999999999,71.52199999999999,3.3773804784696555,6.99366891307967,0.7376265193668194,1.417841941556721,1.417841941556721,0.0688765542164462,0.6139188608732121,0.5999144059465593,1.0990308283968968,0.8220592359035231,0.5255752253104207,0.2964840105931025,0.0596088115314535,0.0921523282285274,0.0325435166970739,0.5433979590971493,0.7910308749482022,-0.2476329158510529,0.7266140585406703,0.2817104396274355,0.4449036189132347,0.04366,0.0794424833509225,0.01606,0.0422076215505913,0.00334,0.0239152226836603,0.0987186379896628,0.0536554145949758,0.1808,0.2292,0.2556,0.1576111636753952,0.0987938790903925,0.8515625844000162,0.8395138571628427,0.8454310828084804,0.7337565691829845,0.2705221390633145,0.8514804763327991,0.855810503225781,0.855810503225781,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,zoom_blur,2,128,-1,38400,319.6,10072.9,391,0.0002,adam,50000,33132,16868,0.33736,66.264,66.264,4.629098752480468,8.983294331215552,0.6995018217917113,1.6441398472316004,1.6441398472316004,0.081629820081699,0.7139128339337185,0.5465815591262514,1.261411386262104,0.7995653767157271,0.502957732288362,0.2966076444273651,0.0690322397781468,0.1063738935117018,0.037341653733555,0.619836132812028,0.898697589776963,-0.278861456964935,0.6940025844230049,0.2570182789429434,0.4369843054800614,0.04444,0.0916666666666666,0.01416,0.0462533481413732,0.002,0.0263852242744063,0.129199387661672,0.0645312684743839,0.233575,0.2835111111111111,0.3090105263157894,0.190570026971552,0.129279444633815,0.8451679624657855,0.8362079282198603,0.8372402298381154,0.7430355548007952,0.2613478786902533,0.8451008700089446,0.8492782584782205,0.8492782584782205,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,zoom_blur,3,128,-1,38400,327.29,10072.9,391,0.0002,adam,50000,30654,19346,0.38692,61.30799999999999,61.30799999999999,5.573508761359379,11.137515280412025,0.662857779681217,1.8679956573434544,1.8679956573434544,0.0956398495390539,0.8219237962886505,0.4960447348338592,1.4125820036929846,0.7760390442946563,0.4835205272538226,0.2925185170408336,0.0797332767108073,0.1208440304279753,0.0411107537171679,0.705199634444215,1.0068748175426216,-0.3016751830984067,0.6598325475179658,0.2365207190156744,0.4233118285022914,0.0451,0.1062376330914915,0.01344,0.0566849430619991,0.00118,0.0337142857142857,0.1646497716898473,0.0776851979844421,0.285825,0.3358222222222222,0.3612842105263157,0.2259390024548218,0.1647376651750096,0.8354962214839555,0.8290672131434922,0.8258622797001047,0.7463475538205269,0.2580696365596177,0.8354341498210914,0.8394716197271986,0.8394716197271986,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,zoom_blur,4,128,-1,38400,316.73,10072.9,391,0.0002,adam,50000,28087,21913,0.43826,56.174,56.174,6.726013572964352,12.699920313665098,0.6290001357296435,2.078207280956786,2.078207280956786,0.1090775769748794,0.923627961568404,0.4499665993234364,1.5525746335237849,0.7531354944635328,0.4698895702772295,0.2832459241863032,0.0900963416084647,0.1334067860168404,0.0433104444083756,0.7863430865781753,1.0995929268333404,-0.3132498402551651,0.6260661728156918,0.2242508725549895,0.4018153002607023,0.04824,0.1304771178188899,0.01274,0.0715328467153284,0.00102,0.064968152866242,0.2102225285857832,0.0959270696903014,0.343075,0.3903555555555555,0.4143578947368421,0.2700017138231406,0.2103162994977118,0.8219661197663612,0.8181516936270168,0.8110237516836938,0.7441716781679151,0.2603957500275102,0.8219150515128484,0.8258148245630341,0.8258148245630341,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_nocb,0,zoom_blur,5,128,-1,38400,325.99,10072.9,391,0.0002,adam,50000,24396,25604,0.51208,48.792,48.792,9.615798640789466,16.277026051352305,0.5840779864078947,2.368069937686026,2.368069937686026,0.1295547580257803,1.0755863277974724,0.3897891264984174,1.7326260716471076,0.7201973762122539,0.4543807268520772,0.2658166493601766,0.1065411885569959,0.1514825443388744,0.0449413557818785,0.9126947117457236,1.2307926965366722,-0.3180979847909487,0.5774076517342677,0.2110224673180627,0.3663851844162049,0.05308,0.1762167186773786,0.01442,0.1310670787129612,0.00168,0.3181818181818182,0.2932076355370775,0.1312608918764388,0.42825,0.4708222222222222,0.4916,0.3490398347704613,0.2932977963153207,0.7994754895202957,0.7978487367756089,0.7868846897999905,0.7311013351434907,0.2737138419023159,0.7994283227888105,0.803290709285438,0.803290709285438,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,True,,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,brightness,1,128,-1,38400,327.32,10072.4,391,0.0002,adam,50000,40418,9582,0.19164,80.836,80.836,2.741394063767516,12.005125331537176,0.7817264338416187,1.2723740954588587,1.2723740954588587,0.0747051385067176,0.6685989857835032,0.6675713032370872,0.9066214853233472,0.8351007005184766,0.5565875160222444,0.2785131844962322,0.0685559834656335,0.1006429957860474,0.0320870123204139,0.621734625959627,0.8662783528635937,-0.2445437269039666,0.7518841715605739,0.311929734472875,0.4399544370876988,0.03336,0.0520209580838323,0.01106,0.0254369825206991,0.00128,0.0189181200118238,0.0559707822655519,0.0363075737713278,0.099425,0.1388222222222222,0.1633684210526315,0.1014182897905567,0.0560348012632878,0.8589413014503551,0.8415968426850289,0.8572284245580252,0.7377059681969422,0.2649834601509612,0.8588336882706586,0.862711129766782,0.862711129766782,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,brightness,2,128,-1,38400,270.83,10072.4,391,0.0002,adam,50000,39958,10042,0.20084,79.916,79.916,3.0110726926433857,5.026754120665378,0.7708578632353665,1.338727026892053,1.338727026892053,0.079221340813801,0.7040498921459913,0.6517825400881455,0.9487711339046084,0.8277475122915976,0.5444889529596365,0.2832585593319611,0.0722475456577613,0.106970684255848,0.0347231385980867,0.6512537464793662,0.9141303928975358,-0.2628766464181696,0.7411546593028226,0.2961630280805703,0.4449916312222523,0.0323,0.0520179083325281,0.00998,0.0246712152674775,0.00102,0.0188749074759437,0.0590659541926751,0.0373929135065079,0.10605,0.1475777777777777,0.1721684210526315,0.1044617477669124,0.0591246603617409,0.8595266677591635,0.8426963166433299,0.8569933278578238,0.7426855819103986,0.2600132461829394,0.8594268068805446,0.8629304483609402,0.8629304483609402,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,brightness,3,128,-1,38400,310.87,10072.4,391,0.0002,adam,50000,39201,10799,0.21598,78.402,78.402,2.952824195492549,5.422205221257173,0.7565311936200829,1.424557204381274,1.424557204381274,0.0846337214351363,0.7456692214291449,0.6312188818856306,1.0060542378301964,0.819070529996359,0.5295097541084247,0.2895607758879343,0.0763080092182977,0.1148565424937797,0.038548533275482,0.6832931621911822,0.9720979554033444,-0.2888047932121621,0.7280864985070143,0.2795837824157846,0.4485027160912297,0.03114,0.0525587361598703,0.00918,0.0251135306669584,0.0009,0.0206327372764786,0.0650614764081766,0.0398498098455251,0.1171,0.1613333333333333,0.1865684210526315,0.1133127635106003,0.065124714396015,0.8597576471016045,0.8429736318833124,0.8566646486032808,0.7465964937335094,0.2562055437302709,0.8596638104966977,0.8631834272782457,0.8631834272782457,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,brightness,5,128,-1,38400,327.44,10072.4,391,0.0002,adam,50000,36464,13536,0.27072,72.928,72.928,3.0152619312661706,5.802530333711831,0.7040524370285449,1.7329405334737455,1.7329405334737455,0.1046283497236242,0.8971269697759195,0.5567548391560708,1.2077607246567716,0.7856976270485941,0.4841122620218167,0.3015853650267774,0.0915989382761516,0.1397276744148653,0.0481287361387136,0.802268384673378,1.152662094419764,-0.3503937097463858,0.6775126076855067,0.2314511104579804,0.4460614972275262,0.02864,0.0573350416399743,0.0069,0.028381046396841,0.0007,0.0284552845528455,0.0915266878630543,0.0510385846744653,0.16795,0.2149111111111111,0.2406526315789473,0.1494218437427403,0.0916063893701735,0.8538829042871521,0.8367470671792484,0.8487591910334569,0.7463481663834766,0.2568998779164423,0.8537942706469388,0.8576732614592766,0.8576732614592766,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,contrast,1,128,-1,38400,334.58,10072.4,391,0.0002,adam,50000,40795,9205,0.1841,81.58999999999999,81.58999999999999,4.088800299683587,6.331627278826957,0.7756318619664572,1.3656332741514965,1.3656332741514965,0.0859245959265192,0.7592212004716322,0.6618143638337352,0.9326639920544996,0.8260086875346335,0.5523703085657236,0.2736383789689099,0.0799829247396814,0.1122570756730754,0.032274150933394,0.7147378541231941,0.9563638527567524,-0.2416259986335583,0.742078586418865,0.3060969319640582,0.4359816544548068,0.03006,0.0473803669377718,0.00876,0.0234187028818906,0.00048,0.0214861235452103,0.0532699363018954,0.0351757900805048,0.091975,0.1326444444444444,0.1558105263157894,0.0982487568882229,0.0533430560053032,0.8579213618202964,0.8376429597011967,0.8574798982658554,0.7243310137151224,0.2788285394327662,0.8577831953317281,0.8617768097519166,0.8617768097519166,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,contrast,2,128,-1,38400,365.24,10072.9,391,0.0002,adam,50000,40424,9576,0.19152,80.848,80.848,4.647468542175835,6.265830170214537,0.7623195731477207,1.4569613381147384,1.4569613381147384,0.0933433760001603,0.8169981330351531,0.6422411304649119,0.9828607661388814,0.8153758098509745,0.5383486758531999,0.2770271339977745,0.0866148195861034,0.1217472152317638,0.0351323956456603,0.7672334105005296,1.0270742758651052,-0.2598408653645756,0.7260483721184278,0.2884583467763444,0.4375900253420833,0.02834,0.0465873224618621,0.00708,0.0220313666915608,0.00032,0.023598820058997,0.0565183082894819,0.0368806206217916,0.09825,0.1389333333333333,0.162778947368421,0.1031917253035856,0.0565913926503299,0.8572492714444929,0.8358530076696624,0.856301413558469,0.7240653392130303,0.2790826788568327,0.8571135959869659,0.8609500210467459,0.8609500210467459,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,contrast,3,128,-1,38400,268.05,10072.9,391,0.0002,adam,50000,39728,10272,0.20544,79.456,79.456,5.264633912043183,6.894234939664701,0.7419136608795682,1.5908457479214668,1.5908457479214668,0.1039764119532704,0.8987661427851021,0.6125524500631971,1.057475529834628,0.7996653530737696,0.5185531441845492,0.2811122088892204,0.0957231576948967,0.1358967084073856,0.0401735507124889,0.8386192174823043,1.1313904660356426,-0.2927712485533383,0.7023082696049034,0.2654127305584359,0.4368955390464675,0.02624,0.0460140988321116,0.00562,0.0226247987117552,0.00012,0.017094017094017,0.0622715582760603,0.0395539603408854,0.110925,0.1525111111111111,0.1759578947368421,0.1101390458507669,0.0623497554304828,0.8550761587478655,0.8336272591119613,0.8534279829377932,0.7289686152833035,0.2740589339380843,0.8549455637313483,0.8588325383832803,0.8588325383832803,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,contrast,4,128,-1,38400,272.56,10072.9,391,0.0002,adam,50000,37560,12440,0.2488,75.12,75.12,6.50953441572748,8.985177527035159,0.6861782770529948,1.95269864320904,1.95269864320904,0.1329864210258424,1.11527838190794,0.5329810090458535,1.2551967899075152,0.7596885116527619,0.4642293693707399,0.2954591422820219,0.1190757716917636,0.1749867416840418,0.0559109699922781,1.0172968447454376,1.4111133124403823,-0.3938164676949447,0.6402177199796064,0.2092020007924969,0.4310157191871094,0.02132,0.0455088797814207,0.00206,0.019234360410831,4e-05,0.0253164556962025,0.0808275521349563,0.0469333654723249,0.147575,0.1935555555555555,0.2188421052631579,0.1322810162408834,0.0809111828670069,0.8531099811576933,0.8327530602696993,0.8496302250803859,0.7426155011574193,0.2604327224351006,0.8529902809310034,0.8563756510483547,0.8563756510483547,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,defocus_blur,1,128,-1,38400,307.11,10072.9,391,0.0002,adam,50000,37940,12060,0.2412,75.88000000000001,75.88000000000001,3.4774914265642893,6.1431972568738775,0.7258516130713327,1.6247828326786051,1.6247828326786051,0.0982593362822452,0.8505281007253076,0.5885828461949921,1.1351968089578184,0.7977403236065074,0.4996942600278395,0.2980460635786678,0.0878542332084384,0.1309931348411367,0.0431389016326983,0.7742279667600308,1.0905635138797525,-0.3163355471197214,0.6969980747083523,0.2475153694290814,0.4494827052792709,0.02798,0.0517975489651597,0.00598,0.0219143946056874,0.00038,0.0198123044838373,0.0752053746026173,0.0434471052536829,0.13915,0.1850222222222222,0.2111368421052631,0.1274217858907121,0.0752679891705061,0.8596413272768122,0.842406119770153,0.8559228851350347,0.7444358455045106,0.259000866341286,0.8595547925895037,0.862590753839308,0.862590753839308,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,defocus_blur,2,128,-1,38400,306.72,10072.9,391,0.0002,adam,50000,36529,13471,0.26942,73.058,73.058,3.7240605851984623,6.686608161019714,0.6964299932486052,1.8121195762899704,1.8121195762899704,0.111665604140423,0.9518929153805832,0.5469669682925288,1.2497185831769415,0.777518487047868,0.4765441948673958,0.3009742921804721,0.0990219484240531,0.1459511137286701,0.0469291653046169,0.8605974679190764,1.1994566745908406,-0.3388592066717641,0.6666802761636283,0.2223431524493546,0.4443371237142737,0.02612,0.0535245901639344,0.00482,0.0244421906693711,0.00028,0.0265654648956356,0.0895461513504427,0.0494672969654699,0.164225,0.2135111111111111,0.2401052631578947,0.1461919406917726,0.0896236177227948,0.8560545821373703,0.838703158510569,0.8517273707945995,0.7430594328862876,0.2607862674005216,0.8559665338324123,0.8591464083134948,0.8591464083134948,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,defocus_blur,3,128,-1,38400,338.59,10072.9,391,0.0002,adam,50000,33357,16643,0.33286,66.714,66.714,3.582375503036656,7.309242089589429,0.6355642073824675,2.1892427774471046,2.1892427774471046,0.1381590294137492,1.147135678211041,0.4631778767140371,1.482373168407157,0.737369087128669,0.4315201423885338,0.3058489447401352,0.1201497891814475,0.174254338338155,0.0541045491567074,1.0206023905411523,1.4007420518699047,-0.3801396613287524,0.6045127235908131,0.1799052403342609,0.4246074832565521,0.0224,0.0586080586080586,0.0027,0.0289575289575289,0.00012,0.027906976744186,0.1256189731696046,0.0627874640659724,0.22585,0.2772444444444444,0.3040421052631579,0.1901928045054857,0.1257097597859466,0.8491943729625703,0.8334444273220702,0.8415910049055341,0.739313696300442,0.2654741898258545,0.8491063677901711,0.8521111787353924,0.8521111787353924,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,defocus_blur,4,128,-1,38400,385.74,10072.9,391,0.0002,adam,50000,29969,20031,0.40062,59.938,59.938,3.0730362250022587,7.668423525498591,0.5745263070638851,2.5596408900229632,2.5596408900229632,0.1642513184049865,1.3336863824860752,0.383496943936888,1.7089198657268283,0.6960889528198441,0.3926526646765686,0.3034362881432754,0.140363962133422,0.1999899325581748,0.0596259704247528,1.1693511699097958,1.57955338791259,-0.4102022180027942,0.5415565614141131,0.1470190508624054,0.3945375105517077,0.0184,0.0646339749894618,0.00182,0.0375722543352601,8e-05,0.0377358490566037,0.1716621008778308,0.0778404428069629,0.299275,0.3491777777777777,0.3746105263157894,0.2439499835264651,0.1717603333605786,0.8387211191067871,0.8224027474622118,0.8306284781762215,0.7319612298891272,0.2732861532008349,0.8386294021802994,0.8412325297337393,0.8412325297337393,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,defocus_blur,5,128,-1,38400,276.24,10072.9,391,0.0002,adam,50000,26516,23484,0.46968,53.032,53.032,2.728599513071588,7.498180594320725,0.5160507460663933,2.9202016264247894,2.9202016264247894,0.1910951427655667,1.5219955700489878,0.312409634450784,1.91795983168602,0.6581832567224388,0.3555676234060415,0.3026156333163973,0.1600809016953808,0.2261136070909392,0.0660327053955584,1.312519254085637,1.7585172015463568,-0.4459979474607198,0.4838094665438023,0.1188805104608985,0.3649289560829039,0.01488,0.0733366190241498,0.00114,0.0453821656050955,2e-05,0.0212765957446808,0.2243055905642548,0.0909941394181609,0.373725,0.4220222222222222,0.4456631578947368,0.2995223063492974,0.2244123828667402,0.8335605986354842,0.819742697717577,0.8221422405394773,0.7325928607002585,0.2733630596672939,0.8334676239480711,0.8358574767376916,0.8358574767376916,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,elastic_transform,2,128,-1,38400,307.92,10072.9,391,0.0002,adam,50000,32795,17205,0.3441,65.59,65.59,3.870243682166562,6.495749661621463,0.6437720996954106,2.1247268279060627,2.1247268279060627,0.1320132832026454,1.1003715082511631,0.4732428883506461,1.4509264035737608,0.7496731204000765,0.4419107818221459,0.3077623385779305,0.1129305612494447,0.1683874689890571,0.0554569077396123,0.9655040623802684,1.357446654274761,-0.3919425918944926,0.6232105360133041,0.1873847654156348,0.4358257705976693,0.02522,0.063571284533172,0.00394,0.0326537377755677,0.00022,0.0258823529411764,0.1298856820769768,0.0624095004705939,0.236925,0.2884222222222222,0.3156631578947368,0.1970241586388356,0.1299756409175327,0.8533011182028292,0.84042773352857,0.8441435167492936,0.7440581564897331,0.2612331605294734,0.8532173973224684,0.8566206005542253,0.8566206005542253,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
ucdpa,UCDPA,ucdpa_noscalenorm,0,elastic_transform,3,128,-1,38400,304.29,10072.9,391,0.0002,adam,50000,38225,11775,0.2355,76.44999999999999,76.44999999999999,3.1805284290225235,5.859291596669225,0.7353587301994254,1.55850033078708,1.55850033078708,0.092929105306492,0.8105568117404264,0.6010429666101746,1.0971510335901429,0.8032290163318498,0.5150324722451223,0.2881965440867275,0.0841601353032217,0.121395676718382,0.0372355414151602,0.7456983471156614,1.021105840214451,-0.2754074930987896,0.7052774957559048,0.2626680301689402,0.4426094655869645,0.03016,0.0544286436151014,0.00756,0.0255336395568765,0.00062,0.0263381478334749,0.0754707613861211,0.045264433773275,0.1359,0.1810444444444444,0.2062315789473684,0.1298921812624766,0.0755459965048158,0.8547067278198287,0.8373853929479461,0.8514203113479106,0.7339992073972553,0.2697680906577575,0.8546066132617935,0.8584704511087135,0.8584704511087135,0.0002,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,True,,,
